beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0,R0_B,R0_N,rho_N,trM,detM
0.82673336,1.9300823,0.50004017,0.032718471,0.021994348,0.078046055,0.010631318,0.65715025,2.4217247,1.6419945,3.4273953,2.7605074,2.5347666,0.27375658
0.83014373,1.6680966,0.52858061,0.032285946,0.017836797,0.082606494,0.016000148,0.5177508,2.4523256,1.6481952,3.3522954,2.775349,2.5489495,0.23695331
0.82372716,1.5997723,0.47705143,0.038696946,0.027578386,0.064306933,0.011360091,0.54502865,2.3087793,1.6365287,3.2478104,2.7025887,2.4051929,0.22259784
0.83943279,1.7543527,0.49699205,0.041178716,0.016230407,0.087952323,0.010602633,0.46055485,2.3880247,1.6650844,3.328248,2.733681,2.4916635,0.2474921
0.83537719,1.6380259,0.49398722,0.049826555,0.025601166,0.079319123,0.010354953,0.5479945,2.3219485,1.6577106,3.1991201,2.6544583,2.4191472,0.2256903
0.84093145,1.6789279,0.52166283,0.056329899,0.017780936,0.06974547,0.01034167,0.57996578,2.3566045,1.6678092,3.1745725,2.6240138,2.4538316,0.22912583
0.80218461,1.8757908,0.52808348,0.019703293,0.015996108,0.088406487,0.013184186,0.50704194,2.4712584,1.5973605,3.4561636,2.7875356,2.5789637,0.26616765
0.84642994,1.4747586,0.43600363,0.034622558,0.019967796,0.084275562,0.010742675,0.6853763,2.3015292,1.6778065,3.3169369,2.8096162,2.3924733,0.20931045
0.85593493,1.4913469,0.44826061,0.038903098,0.019042476,0.08135888,0.011049333,0.67448577,2.3290039,1.6950883,3.3132636,2.805232,2.4204526,0.21298431
0.82227513,1.6360504,0.47510719,0.030487695,0.010967003,0.068629686,0.01182954,0.44259597,2.3419939,1.6338887,3.3323872,2.7641397,2.4408575,0.231538
0.80449385,2.0176626,0.49786928,0.03764173,0.014831633,0.081089849,0.012045221,0.58264335,2.3484115,1.6015591,3.3376992,2.6484046,2.4659299,0.27598149
0.83297583,1.511232,0.5137481,0.037175336,0.014493218,0.089708472,0.011035432,0.52087305,2.3902594,1.6533445,3.2615657,2.7447339,2.4795651,0.21346374
0.83693425,1.5590014,0.4676731,0.035965704,0.017846976,0.073956055,0.011515402,0.45370911,2.333534,1.6605416,3.3020905,2.7674444,2.4282499,0.22102276
0.82449505,1.8448197,0.56677892,0.035319642,0.013834764,0.089372989,0.014298118,0.7014643,2.5158402,1.6379249,3.3655863,2.7319817,2.617127,0.2548212
0.86000118,1.5778986,0.46485251,0.039550936,0.016304784,0.089919622,0.010439773,0.43574706,2.372425,1.7024815,3.3497964,2.8130679,2.46824,0.22731375
0.86731994,1.7968806,0.40838812,0.049728918,0.019287842,0.075501987,0.010165483,0.50093922,2.275408,1.7157883,3.3527005,2.7550914,2.3842838,0.24773705
0.85495736,1.5234502,0.46296426,0.043501566,0.020025391,0.068688037,0.010194787,0.53181954,2.3346211,1.6933109,3.2786076,2.7649668,2.4272466,0.2162454
0.84780636,1.5839075,0.42962636,0.053831529,0.020232748,0.081408852,0.010190873,0.47947528,2.2306096,1.6803091,3.1855407,2.6633839,2.3269963,0.215001
0.80366895,1.1955385,0.53512049,0.023334258,0.016863011,0.083718174,0.016232993,0.63120606,2.3768457,1.6000593,3.1838566,2.7614669,2.4475817,0.16812852
0.79480985,1.29118,0.5541753,0.025052895,0.016093786,0.076804036,0.012370575,0.66519816,2.3891745,1.5839518,3.1712372,2.7169449,2.4635862,0.17778236
0.84957767,1.9664006,0.46319888,0.048307916,0.027593252,0.087932322,0.01098084,0.51695519,2.3460003,1.6835297,3.366444,2.7104339,2.4630537,0.27460741
0.80227896,1.4824491,0.4961651,0.022945534,0.010450701,0.084059894,0.012351501,0.64919238,2.3451598,1.597532,3.2842749,2.7600244,2.434435,0.20936442
0.78081221,2.3464821,0.6132667,0.026054225,0.012443751,0.089414787,0.010154155,0.69349041,2.6239437,1.5585015,3.4850094,2.6613973,2.7399646,0.30443242
0.7978762,2.0110368,0.56062515,0.020336923,0.034551209,0.080181147,0.010008604,0.65635245,2.540719,1.589527,3.482929,2.7672079,2.6510158,0.28023313
0.81379147,1.4149025,0.45167082,0.027171577,0.014182957,0.073351029,0.010041796,0.69785486,2.2719233,1.6184638,3.2586988,2.7633931,2.3593101,0.19853619
0.82024535,1.3990717,0.48753897,0.027729351,0.021261782,0.078702708,0.010086094,0.65237392,2.3444582,1.6301982,3.2695185,2.7804041,2.4294307,0.19921454
0.81258323,1.6411122,0.4921973,0.034155301,0.026350525,0.069985409,0.01017806,0.57074725,2.3310017,1.616267,3.2673887,2.7022324,2.4289447,0.22830525
0.82659107,1.844974,0.49264101,0.034127513,0.031293529,0.09340994,0.011221455,0.62799725,2.3909547,1.6417358,3.3839153,2.7485135,2.5000049,0.26073397
0.82566994,1.6236849,0.4827906,0.041048684,0.011327352,0.06901366,0.011987696,0.52432273,2.3155838,1.6400611,3.2409062,2.6904632,2.4129341,0.22542269
0.82332422,1.8371864,0.47846789,0.039109801,0.024499461,0.092002472,0.012476242,0.51738104,2.3339469,1.6357961,3.3235897,2.6980398,2.4433512,0.25534363
0.84042669,1.4247321,0.49636886,0.032055444,0.018959681,0.084153129,0.01345965,0.55998499,2.3938462,1.6668915,3.3043406,2.811302,2.4796702,0.20544959
0.81281788,1.8200105,0.54494732,0.033149956,0.022812339,0.089182488,0.012831296,0.64924546,2.4527318,1.6166937,3.3392889,2.7110635,2.5554173,0.25186014
0.82815595,1.5800452,0.53678704,0.049557489,0.017335806,0.095134975,0.012111877,0.51988059,2.3669815,1.6445811,3.1595551,2.6338661,2.4577995,0.21496457
0.84698674,1.7999783,0.55570381,0.041649308,0.027473413,0.091366979,0.015480838,0.49080695,2.5146044,1.6788189,3.3635904,2.7542036,2.6150528,0.25258807
0.80375312,2.0393133,0.5160187,0.038947718,0.026366994,0.094590547,0.011541982,0.51790389,2.3762993,1.6002123,3.3305922,2.6359645,2.4931207,0.27760273
0.8157167,1.8590165,0.40657014,0.049600801,0.01616526,0.058854328,0.011720188,0.53994127,2.1566407,1.6219642,3.2130709,2.5946249,2.2688607,0.24201818
0.85698733,2.0714696,0.47124522,0.043156302,0.019798603,0.085083099,0.010417954,0.51626204,2.411439,1.6970018,3.4731423,2.7741969,2.5339995,0.29554719
0.82045037,1.5966011,0.4705348,0.038953906,0.022721605,0.077601434,0.016848147,0.46645385,2.288402,1.6305709,3.2337858,2.6899617,2.3849393,0.22091609
0.80923017,1.7446821,0.52863918,0.028286083,0.010821869,0.087750444,0.010192616,0.7423675,2.4281668,1.6101706,3.3479296,2.7387954,2.5288181,0.24439801
0.79179404,1.9204306,0.55630004,0.043831716,0.021592471,0.09309323,0.020053789,0.55927824,2.3790682,1.5784685,3.2080908,2.56108,2.4850274,0.25208435
0.81507088,1.4379295,0.5248885,0.029372663,0.012248154,0.057493351,0.010971035,0.58133507,2.3913594,1.62079,3.2501015,2.7493546,2.4759969,0.20239866
0.8298185,1.8568368,0.57277072,0.019466222,0.021690295,0.096659657,0.013535618,0.51669399,2.634349,1.6476039,3.5473186,2.8850602,2.7357049,0.26700666
0.84079141,1.7990053,0.5678893,0.021835423,0.029056703,0.096657542,0.014025978,0.51546383,2.6313346,1.6675546,3.5393692,2.9014522,2.7305381,0.26103752
0.78112457,2.0154862,0.46767262,0.023859051,0.030199007,0.095510336,0.011654416,0.60131821,2.2958039,1.5590695,3.3914817,2.680304,2.4160385,0.27603515
0.82474344,2.1343656,0.55455933,0.019652274,0.022448628,0.092984783,0.011911989,0.62765337,2.6236777,1.6383765,3.6267539,2.865861,2.7410497,0.3079464
0.78404503,2.0538585,0.56501087,0.018794423,0.014499381,0.094614807,0.011654228,0.61199181,2.5274106,1.5643794,3.466382,2.7326386,2.6390315,0.28211197
0.79793607,1.9757419,0.53002842,0.024266344,0.025199572,0.088056344,0.010605437,0.57596905,2.4529539,1.5896358,3.4305704,2.7341019,2.5653834,0.27578451
0.79255832,1.8092809,0.5970017,0.044247714,0.016871005,0.083589242,0.015327676,0.68534697,2.4337549,1.5798581,3.1694842,2.5604828,2.5288676,0.23148089
0.81020638,1.9292376,0.60124309,0.043427831,0.028689018,0.081326243,0.012234406,0.60965102,2.510706,1.6119455,3.2733351,2.6227739,2.6108445,0.25141826
0.81961102,1.4899956,0.59442454,0.03750135,0.016632882,0.089532403,0.013455836,0.65213341,2.4871144,1.6290448,3.2078408,2.6986505,2.5675199,0.19997773
0.80748849,1.6803147,0.56833711,0.034943023,0.011774942,0.076273449,0.011767694,0.60825741,2.4517972,1.6070039,3.2568551,2.6792494,2.5446756,0.22771893
0.80725399,1.9815975,0.50780942,0.043309848,0.011408201,0.062486671,0.011450744,0.47791172,2.3431493,1.6065775,3.2826285,2.6142356,2.457692,0.26839075
0.82992673,1.7089948,0.49661039,0.034590418,0.029408223,0.086416948,0.013174007,0.65867931,2.3885785,1.6478007,3.3436444,2.7557022,2.4899743,0.24219175
0.83168827,1.779762,0.46957624,0.03136201,0.022364066,0.09138261,0.012098879,0.6218838,2.3675078,1.6510035,3.4050443,2.7881469,2.4746594,0.25368221
0.81330769,2.1138994,0.52270069,0.032775834,0.017170071,0.093363252,0.012146592,0.70577256,2.4531568,1.6175842,3.4459976,2.7156941,2.5732972,0.2947231
0.83171414,2.1151378,0.51364534,0.024842752,0.020226042,0.096330316,0.011598629,0.62364854,2.5245263,1.6510505,3.5884251,2.843853,2.646174,0.30710267
0.78406602,1.4760932,0.50962812,0.046813717,0.011816096,0.057835933,0.013076883,0.5190986,2.2134548,1.5644176,3.0091974,2.515148,2.300718,0.19315324
0.83376163,1.9901195,0.51821964,0.020432984,0.013425697,0.086493663,0.011451723,0.57253395,2.5469547,1.6547732,3.598051,2.8899412,2.6618179,0.29255128
0.79854562,1.7884044,0.52082262,0.02183852,0.011996569,0.095472351,0.012443734,0.61673954,2.4244226,1.5907441,3.3908201,2.7566669,2.5282644,0.25175647
0.82775904,1.7738303,0.55531856,0.052951675,0.03334489,0.077175899,0.012951195,0.59788268,2.4056477,1.6438594,3.1936881,2.6078218,2.5045081,0.23782331
0.85133719,1.7141631,0.42022447,0.024834417,0.010873481,0.098341303,0.012192474,0.53191883,2.3489885,1.6867288,3.5139147,2.9104818,2.454557,0.24797931
0.83443864,1.5649029,0.56358283,0.037542299,0.028342357,0.098281109,0.011716485,0.63755998,2.4843105,1.6560041,3.28128,2.7465407,2.5719817,0.21780262
0.79239422,1.8684244,0.50821632,0.038009272,0.014131784,0.05270291,0.01230686,0.55542214,2.3168107,1.5795597,3.2440631,2.6062864,2.4254875,0.25178358
0.8168045,1.8095446,0.5229244,0.024585027,0.011756557,0.076213392,0.010475672,0.64919716,2.4651288,1.6239421,3.4328825,2.79549,2.5698811,0.25822813
0.80732533,1.403408,0.50001441,0.021579275,0.030724678,0.078956503,0.015226826,0.55055717,2.3621723,1.6067072,3.2869377,2.7889862,2.4468467,0.20001557
0.80341886,1.6035581,0.49064653,0.021871661,0.018525069,0.080091401,0.012439376,0.56047161,2.3579367,1.5996045,3.3416436,2.7730813,2.45433,0.22728913
0.83741493,2.0426848,0.50819887,0.038306925,0.014925053,0.075901016,0.010754745,0.58751595,2.4507078,1.6614156,3.4468471,2.7500591,2.5687699,0.2893358
0.81480756,1.4950048,0.51191397,0.032918994,0.030337092,0.089219796,0.011321479,0.55965574,2.3586856,1.6203113,3.2358089,2.719491,2.4473071,0.20903018
0.83687388,1.9150046,0.46297182,0.027275023,0.01125941,0.087436035,0.011972143,0.58567281,2.4017035,1.6604318,3.5103811,2.8401731,2.5169062,0.2766829
0.82556363,1.8193341,0.50093458,0.032308357,0.015756591,0.074554901,0.010542039,0.60561546,2.4091098,1.6398678,3.3892352,2.760013,2.5161864,0.25795941
0.83969418,1.6094212,0.50442394,0.042579553,0.016105415,0.078299045,0.010068775,0.57714968,2.3782899,1.6655597,3.2672299,2.7234884,2.4734805,0.22639077
0.83076602,1.6639174,0.47316828,0.035108063,0.019577815,0.088736534,0.011314386,0.58418394,2.3423125,1.6493267,3.3259922,2.7542404,2.4426716,0.23507247
0.83987621,1.9165188,0.52553953,0.045779594,0.021972981,0.078295333,0.012463632,0.67048847,2.4372565,1.6658906,3.3421483,2.6992294,2.5468303,0.26705955
0.8016525,1.8514054,0.52075508,0.032920267,0.014222865,0.087323922,0.010491947,0.60978891,2.384783,1.596393,3.3154564,2.6760532,2.491604,0.25474499
0.82192323,1.5969821,0.57507768,0.040720493,0.016414048,0.081812086,0.011000779,0.54394874,2.4594147,1.6332489,3.2227486,2.6809587,2.5473347,0.21623168
0.81992295,1.5294807,0.59050202,0.032386081,0.013456057,0.093539816,0.0115143,0.70515027,2.5151675,1.629612,3.2695996,2.7407198,2.598028,0.20840797
0.80143782,1.7981631,0.43039979,0.046873547,0.021875828,0.084043352,0.01600066,0.43131837,2.1652761,1.5960026,3.1713146,2.5695471,2.2740166,0.23545316
0.8821116,1.6843693,0.49839794,0.030667176,0.023472402,0.09856165,0.011019951,0.52036332,2.5414287,1.7426822,3.5464485,2.9616647,2.6416756,0.25477045
0.79646624,1.1133749,0.44410696,0.02445466,0.016341465,0.07578325,0.015056462,0.54791441,2.1977898,1.5869634,3.1198335,2.727536,2.2677217,0.15369552
0.86378631,2.1281774,0.50247293,0.057171538,0.019180182,0.089630187,0.010848424,0.48457942,2.4284699,1.7093635,3.3844636,2.6878211,2.551056,0.29769655
0.82036535,1.2476675,0.42715219,0.026479951,0.014161147,0.081728163,0.013184213,0.66520545,2.2351073,1.6304163,3.2288604,2.7913764,2.3131952,0.17453502
0.84289804,1.4670861,0.46682186,0.027328168,0.017707758,0.07739191,0.011576811,0.58081491,2.3760169,1.6713849,3.373357,2.8599752,2.4659026,0.2135701
0.84519274,1.8173899,0.46265951,0.034951178,0.011754623,0.083086739,0.011615197,0.5437567,2.3766344,1.675557,3.4275387,2.8028253,2.486128,0.26022624
0.80458913,1.8864795,0.51154293,0.042143117,0.024451014,0.088773025,0.011880192,0.61727314,2.3368682,1.6017323,3.2524172,2.6144504,2.4461285,0.25532686
0.82888539,1.9804499,0.48930137,0.044491739,0.022508644,0.070526848,0.010662178,0.51509406,2.3588953,1.6459073,3.3404746,2.6742181,2.4750614,0.27402361
0.80880748,1.9774431,0.46553484,0.036968956,0.021229505,0.077597445,0.012589529,0.59071728,2.2991984,1.609402,3.3442554,2.6676637,2.4170367,0.27093358
0.80228443,1.8429559,0.55737201,0.026979844,0.015176335,0.087852482,0.011458971,0.57295923,2.4839976,1.5975419,3.3717006,2.7262543,2.5864083,0.2543879
0.84892817,1.4609192,0.39614732,0.054435298,0.018826122,0.07314122,0.013018445,0.53016407,2.1720138,1.6823487,3.1433865,2.6623927,2.2611349,0.19357231
0.84150715,1.5746084,0.52051955,0.027698751,0.02179678,0.084677001,0.012086879,0.51025067,2.4788021,1.668856,3.4026043,2.8520823,2.5713059,0.22929861
0.76360899,2.2162595,0.60303666,0.032472494,0.021773414,0.08448752,0.01230686,0.60107866,2.4961382,1.527223,3.3200431,2.5538359,2.6083592,0.28011912
0.86350863,1.3984772,0.45077706,0.039360658,0.013556794,0.080865282,0.011982515,0.53409008,2.3409428,1.7088587,3.3018703,2.8259681,2.4269518,0.20134198
0.79695233,2.3676394,0.5391956,0.037036499,0.026634073,0.085725131,0.010324023,0.69837559,2.4555773,1.5878472,3.4384996,2.6285253,2.5857109,0.31955302
0.81914757,1.3554299,0.46549166,0.034708739,0.013228378,0.074338878,0.0180762,0.46138736,2.2699324,1.6282022,3.1855415,2.7193627,2.3531306,0.18885443
0.8563479,1.9990893,0.44210401,0.038745143,0.011900242,0.096573744,0.010186982,0.65422377,2.3683342,1.6958392,3.4891046,2.8078652,2.488649,0.28494566
0.78960372,1.5070827,0.53329159,0.037024204,0.03388833,0.069454777,0.018977277,0.50143553,2.31143,1.5744861,3.1202752,2.6046847,2.3988424,0.20204782
0.7897863,1.5353263,0.5339891,0.0433391,0.017442247,0.07164202,0.011778401,0.47537666,2.2877855,1.5748181,3.076102,2.5582701,2.3764873,0.20293065
0.84073871,1.8111629,0.4381242,0.034242511,0.011004312,0.073822253,0.01310105,0.55707075,2.3241322,1.6674588,3.4176705,2.7940789,2.4342689,0.25597228
0.82593009,1.7596904,0.53593183,0.041649918,0.010409064,0.081095336,0.012225589,0.52236016,2.4200082,1.640534,3.2823801,2.6866336,2.5204516,0.24307372
0.84286771,1.7978504,0.53737344,0.040035804,0.010754906,0.083920306,0.010743633,0.50945759,2.4789161,1.6713297,3.3647093,2.7538322,2.5813069,0.2538182
0.84971947,1.7137547,0.44477151,0.032738156,0.033275132,0.083024985,0.011210736,0.6495391,2.3551979,1.6837875,3.4283876,2.836273,2.4597359,0.24620777
0.79167713,1.9935566,0.64165773,0.034706212,0.016276523,0.075040479,0.013004447,0.56588612,2.5967582,1.5782559,3.3148855,2.6292292,2.6925777,0.24882005
0.80092955,1.8226605,0.54549997,0.037985621,0.010063827,0.080530664,0.011415752,0.74091748,2.3987346,1.5950785,3.2563679,2.634179,2.5013118,0.24605542
0.81775553,1.8049727,0.53420455,0.039658453,0.010003666,0.077182943,0.012288331,0.48453224,2.4115766,1.6256712,3.2895788,2.6757593,2.5145382,0.24829974
0.84810405,1.6420348,0.4495783,0.039087048,0.010005235,0.083117026,0.012223943,0.62538434,2.3256535,1.6808503,3.3375202,2.7783893,2.4256532,0.23256451
0.82112278,1.3650514,0.47874425,0.034602842,0.010115778,0.063886444,0.010652009,0.48199312,2.2975616,1.6317935,3.1963004,2.7266979,2.3807922,0.19122737
0.80275232,1.818831,0.48977985,0.038508676,0.05084805,0.072959826,0.010084685,0.49399285,2.3028001,1.5983926,3.256228,2.6360837,2.410367,0.24770499
0.84094884,1.8876749,0.56015205,0.030435693,0.019075808,0.098366761,0.010539176,0.6633192,2.5798527,1.6678409,3.4824505,2.8267263,2.6842982,0.26945377
0.842269,1.5994241,0.4103888,0.041978053,0.026059265,0.096952637,0.01104332,0.57044523,2.2318854,1.6702412,3.2775572,2.7364667,2.3298657,0.21868062
0.81327722,1.6709928,0.48206137,0.041790407,0.010276475,0.075589513,0.01212649,0.51151164,2.2855068,1.6175288,3.2105044,2.6449646,2.3854408,0.22839985
0.83533476,1.6686429,0.4722478,0.037664361,0.030982919,0.089209513,0.011191937,0.58074122,2.3413948,1.6576334,3.3185014,2.7484719,2.4419747,0.23549725
0.8244834,1.6061564,0.54851159,0.041747718,0.012284831,0.087095909,0.013823854,0.6313828,2.4171513,1.6379037,3.2248839,2.6812358,2.5083808,0.22051528
0.76770008,1.6943439,0.60214435,0.024392743,0.024717291,0.091295834,0.010486369,0.65375374,2.4648925,1.5346613,3.2274296,2.6303388,2.5539522,0.21952254
0.79806929,1.5223969,0.61948629,0.036323821,0.02076,0.058328888,0.010344746,0.55555072,2.4833994,1.5898781,3.1593171,2.6376525,2.562124,0.1955047
0.81257655,1.1273098,0.48842834,0.038648315,0.015562991,0.084086145,0.010795268,0.52047758,2.2480407,1.6162549,3.0510874,2.6668443,2.3170678,0.15517555
0.83380454,1.6151325,0.50901719,0.040193111,0.016810794,0.089514318,0.01347291,0.67104699,2.3827639,1.6548512,3.2719544,2.7233561,2.4779846,0.22688835
0.83402346,1.6159461,0.46800544,0.035695901,0.020299051,0.071480281,0.011492078,0.43077527,2.3339397,1.6552493,3.3146424,2.7601244,2.4318543,0.22852684
0.81109844,2.0797575,0.48866844,0.044611602,0.020899234,0.084851984,0.013747949,0.60505737,2.3242766,1.6135674,3.3162467,2.6167669,2.445613,0.2820195
0.82001901,1.9683806,0.53474822,0.045859624,0.010635102,0.06223682,0.011391255,0.62087615,2.4096704,1.6297866,3.2959477,2.6357474,2.5207633,0.26769721
0.82615505,1.328318,0.49489268,0.035245118,0.010060521,0.08745851,0.015431096,0.56263349,2.3293413,1.6409431,3.1943103,2.7380204,2.4096932,0.18716692
0.79851186,2.2606054,0.55342699,0.026956484,0.014508047,0.06189062,0.010668938,0.59253359,2.5272322,1.5906827,3.5055042,2.7137432,2.6503966,0.31126517
0.79650956,1.9314677,0.47375468,0.031944993,0.012745431,0.071550868,0.010306088,0.67766509,2.3003149,1.5870422,3.3353533,2.6667832,2.4153128,0.26453138
0.82059048,1.5801699,0.53096562,0.032694107,0.029350926,0.098565661,0.012933875,0.5223006,2.4181893,1.6308257,3.2864297,2.7404136,2.5098945,0.22176042
0.84464359,1.4415508,0.45039018,0.040472105,0.027646317,0.096570701,0.011109484,0.57184586,2.2936133,1.6745586,3.2453972,2.7560654,2.3820489,0.202837
0.80141555,1.810777,0.50714451,0.034465765,0.013116988,0.071267038,0.012659403,0.55729497,2.3472635,1.5959622,3.2862128,2.6630754,2.4531635,0.24857515
0.81540554,1.6162533,0.51566879,0.038539445,0.019964329,0.075677857,0.012344315,0.67726973,2.3550678,1.6213985,3.2278935,2.676858,2.4498178,0.22314265
0.80282267,1.8847391,0.60548788,0.032130079,0.014623285,0.072832931,0.012118693,0.58090759,2.5544736,1.5985206,3.3383256,2.6862119,2.6519514,0.24900457
0.8141733,1.7363449,0.50694845,0.037752393,0.027171962,0.09453823,0.013604164,0.56936095,2.3551773,1.6191581,3.2720409,2.6790024,2.4570845,0.2400094
0.79769641,1.8490429,0.53742634,0.0412324,0.011485338,0.059937466,0.012037675,0.59457389,2.3640043,1.5892001,3.2257391,2.5991562,2.4687193,0.24754662
0.8490996,1.8121944,0.54689238,0.029658439,0.018329309,0.085946013,0.011581127,0.59351556,2.5693973,1.6826604,3.4912075,2.8605511,2.671741,0.26296172
0.77599147,1.8788695,0.58855034,0.053535193,0.032952216,0.089732942,0.013602888,0.71136816,2.3412518,1.5497366,3.0633907,2.4436043,2.4405982,0.23259493
0.76863417,1.8987464,0.60153512,0.047075644,0.039246672,0.074498939,0.012770116,0.69619063,2.3784701,1.5363596,3.0997735,2.4646263,2.476808,0.23389356
0.85280941,1.9462854,0.42821022,0.02579545,0.011945222,0.080235292,0.011810717,0.46495028,2.3848945,1.6894055,3.590456,2.906889,2.5034548,0.2827538
0.77743427,1.5646489,0.57593455,0.036322938,0.030401761,0.071367887,0.013313487,0.67057507,2.3613236,1.5523598,3.1064394,2.5702957,2.447408,0.20327298
